REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,1,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,1
2.3,0,1,1,0,1,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,1,0,0,1,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,1,1974,0
2.3,0,1,0,0,1,1974,0
2.3,0,1,1,0,1,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,1,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,1,1,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,1,1974,0
2.3,0,1,0,0,0,1974,0
2.3,0,0,0,0,0,1974,0
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,0,0,0,0,1974,1
2.3,0,1,1,0,0,1974,1
2.3,0,0,0,0,0,1974,0
2.3,0,1,0,0,0,1974,1
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,1
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,0,0,0,0,1975,1
2.3,0,0,0,0,1,1975,0
2.3,0,1,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,1,0,1,1975,0
2.3,0,1,1,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,2,0,0,0,0,1975,0
0.69,2,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,1,0,0,0,0,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,1,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,0,0,0,1,1975,1
2.3,0,1,1,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,0
2.3,0,1,0,0,0,1975,1
2.3,0,1,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,1
2.3,0,0,0,0,1,1975,1
2.3,0,1,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,1,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,1
2.3,3,1,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,1
2.3,0,0,0,0,1,1975,0
2.3,0,0,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,1
2.3,0,1,0,0,0,1975,1
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,1,1975,1
2.3,0,1,0,0,0,1975,1
2.3,0,0,0,0,0,1975,1
2.3,0,1,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,1
2.3,0,1,1,0,1,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,1,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,0
0.69,3,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,1
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1975,1
2.3,0,1,1,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,0
1.39,3,0,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,1,0,1975,1
2.3,0,0,0,0,0,1975,0
2.3,0,1,1,0,0,1975,0
2.3,0,0,0,0,0,1975,0
2.3,0,0,0,0,0,1975,1
2.3,3,1,0,0,0,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,1,0,0,1,1975,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,1,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,1,0,1,1976,0
2.3,0,1,1,0,0,1976,1
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,1,1,0,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,1,1,0,0,1976,1
2.3,0,1,0,1,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,1,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,1,1,0,0,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,1,1,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,1,1,0,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,1,1976,0
2.3,0,1,1,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,1,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,1,1,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,1,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,1,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,1,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,1,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,1,1976,1
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,1,0,0,0,1,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,0,0,0,1,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,0,0,0,0,1976,0
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,1,1976,0
2.3,0,0,0,0,0,1976,1
2.3,0,1,0,0,0,1976,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,1,0,0,1,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,1,1,1,0,1977,0
2.3,0,1,0,0,1,1977,1
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,1,1977,1
2.3,0,1,1,0,0,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,1,1977,0
2.3,11,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,1,1,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,0,1977,1
2.3,0,1,1,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,1
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,1,1977,0
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,1,1977,1
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,1,1,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,3,0,0,1,0,1977,1
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,6,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,1,0,1,1977,1
2.3,0,0,0,0,1,1977,1
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,1,1,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.08,5,0,0,0,0,1977,1
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,1,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,1,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,0,0,0,1,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,6,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,1,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,1,1977,1
2.3,0,1,0,0,1,1977,0
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,1,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,0,1977,0
2.3,0,1,0,0,0,1977,1
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,0
2.3,0,0,0,0,0,1977,1
2.3,0,0,0,0,1,1977,0
2.3,1,0,0,0,0,1977,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,1,0,0,0,1,1978,1
2.3,1,0,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,1,1,0,1,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,1,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,1,1,0,1,0,1978,0
2.3,0,1,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,1,0,0,1,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,1,0,0,1,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,1,0,0,1,1978,0
1.79,3,1,0,0,0,1978,0
2.3,0,1,0,0,1,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,0,0,0,0,1978,1
2.3,0,1,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,1,1978,1
2.3,0,1,0,0,1,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,0,0,0,1,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,1,1978,1
2.3,0,1,1,0,1,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,1,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,1,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,1,0,0,0,1,1978,1
1.79,2,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
1.39,1,1,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,1,0,0,0,0,1978,0
2.3,1,1,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,1,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,1,0,1978,0
2.3,0,1,1,0,0,1978,0
2.3,1,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,1,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,1,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,1,1,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
1.79,3,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,1,0,0,0,0,1978,0
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,1
2.3,0,0,0,0,0,1978,1
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,1,1978,1
2.3,0,0,0,0,1,1978,1
2.3,0,0,0,0,1,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,1,1978,1
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1978,0
2.3,0,1,0,0,0,1978,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,1
2.3,0,0,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,0
2.3,1,0,0,0,1,1979,1
2.08,7,1,0,0,1,1979,1
2.3,0,1,1,0,1,1979,0
2.3,4,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,1
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,1,1979,0
2.2,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,0,0,0,0,1979,1
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.2,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,1
2.3,0,0,0,0,1,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,1,1,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,5,1,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,1,0,0,1,1979,1
2.3,0,1,1,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,0
2.2,0,0,0,0,1,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,1,1,0,0,1979,0
2.3,0,1,1,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,1,1979,1
2.3,0,0,0,0,0,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,1,1,0,0,1979,0
2.3,2,1,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,4,0,0,0,0,1979,0
2.2,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.2,0,1,0,0,0,1979,0
2.3,1,0,0,0,1,1979,1
2.2,0,1,0,0,1,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,1,1,0,0,0,1979,1
2.2,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,1
2.3,0,1,0,0,1,1979,0
2.3,0,1,0,0,1,1979,1
2.3,1,1,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,3,0,0,0,0,1979,0
2.3,0,1,0,0,1,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,1,1979,1
2.3,0,1,1,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,1,1,0,0,0,1979,1
2.3,3,1,0,0,1,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,1,0,1,1979,0
2.3,0,0,0,0,1,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,1,1,0,1,1979,1
2.3,0,0,0,0,1,1979,0
2.3,0,1,1,0,0,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.2,0,0,0,0,0,1979,0
2.3,0,1,1,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,1,0,0,0,1979,0
2.3,1,1,0,0,0,1979,1
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,0
2.3,0,1,1,0,0,1979,0
2.3,1,0,0,0,0,1979,0
2.2,0,1,0,0,0,1979,0
2.3,0,0,0,0,1,1979,0
2.3,0,0,0,0,0,1979,1
2.3,0,1,1,0,0,1979,1
2.3,0,1,0,0,0,1979,0
2.3,3,0,0,0,0,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,1,0,0,1,1979,0
2.3,0,0,0,0,0,1979,0
2.3,0,1,0,0,0,1979,1
2.3,0,0,0,0,0,1979,0
2.2,0,1,0,1,0,1980,0
1.79,3,1,0,0,0,1980,0
2.2,2,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.08,3,1,0,0,1,1980,0
2.2,0,0,0,0,0,1980,0
2.2,2,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,5,0,0,0,1,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,1,0,0,1980,1
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,1,0,1980,0
2.2,0,1,0,0,0,1980,1
2.2,0,1,0,0,0,1980,1
2.2,0,0,0,0,1,1980,0
2.2,2,0,0,0,0,1980,1
2.2,1,1,1,0,1,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,1,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,1,1980,1
2.2,0,1,0,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,1,0,0,1980,1
2.2,0,0,0,0,1,1980,0
2.2,0,1,0,0,0,1980,1
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,1,0,0,0,0,1980,1
2.2,0,1,0,0,0,1980,0
1.79,3,1,0,0,0,1980,0
2.2,0,1,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.08,0,0,0,0,0,1980,1
1.39,3,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,1,1980,0
2.08,0,0,1,0,1,1980,1
2.2,0,1,0,0,1,1980,0
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,0,0,1980,0
2.2,0,1,0,0,0,1980,1
2.2,0,1,0,0,0,1980,0
2.2,0,0,0,1,1,1980,0
2.08,0,0,0,0,0,1980,0
2.08,0,0,0,0,0,1980,1
2.2,0,1,0,0,0,1980,1
2.2,0,1,0,0,1,1980,0
2.08,0,0,0,0,0,1980,0
