REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
0.001,2,-30,0.0058,0.012,0,0
-0.001,-4.1,-30,-0.0031,0.022,-0.1,-0.01
0.001,5.5,-40,0.0014,-0.027,0.1,0
0.001,6.7,-30,0.0038,-0.023,0,0
-0.002,-0.9,0,0.0044,0.019,-0.3,0
-0.001,-4,-20,-0.0046,0.014,0,0
0.001,6.3,-20,0.0028,-0.008,0.1,0
0.001,7.4,0,0.0046,0.003,0,0
-0.001,5.6,20,0.0037,0.013,-0.1,0
0.002,3.4,40,-0.0028,0.016,0,0
-0.002,-0.5,40,-0.0058,0.007,-0.2,0
-0.002,-4.4,30,0.0024,-0.018,-0.2,0
-0.001,-4.7,10,0.0068,-0.004,0,0
0.001,-1.5,0,0.0095,0.019,0.1,0
0.001,2.3,-30,0.0069,-0.003,0.2,0
0.001,3.2,-30,0.0066,0.016,0,0
-0.002,-3.5,-30,-0.0049,0.021,-0.2,0
-0.001,-5.2,-30,-0.0087,0.007,-0.1,0
0.002,7.4,-30,0.0082,-0.001,0.1,0
0.001,7,-20,0.0036,0.01,-0.1,0.01
-0.001,3.6,-10,-0.003,0.011,-0.2,0
-0.001,3.4,-20,-0.0028,-0.002,0.2,0
0.005,6,-10,0.0002,-0.005,0.1,0
-0.003,-3.3,10,0.0033,0.007,-0.3,0
-0.005,-7,-10,0.0027,0.015,-0.1,0
0.002,0.9,-30,-0.0048,0.008,0.2,0
0.004,3.6,-10,0.0026,-0.017,0.2,-0.01
0.001,4,0,0.0107,-0.004,-0.1,0.02
-0.001,1.1,10,0.0141,0.017,-0.3,0
-0.004,-2.9,0,0.0029,0.031,-0.3,-0.01
-0.001,-1.9,-10,-0.0108,0.001,0.1,0
0.002,3.3,-10,-0.002,-0.024,0.2,0
-0.004,-3.4,0,0.0055,0.01,-0.1,0
-0.001,-2.8,-20,0.0033,0.01,-0.1,0
0.001,-3.2,-20,0.003,0.014,0,0
-0.003,-4,-30,-0.0023,0.015,0,0
0.002,-2.3,-40,-0.0055,0.007,0.1,-0.01
0.001,8.9,-20,-0.0058,0.02,0.2,0
0.002,10,0,-0.0026,0.013,0,0.01
0.001,9,20,0.0007,0.011,-0.1,0.01
-0.003,-11,20,-0.0076,0.004,-0.3,0
-0.005,-13.5,-10,-0.0071,-0.01,0,-0.02
-0.001,-10.2,-30,-0.0042,-0.022,0.4,-0.02
0.004,3.2,-40,0.0105,-0.012,0.4,0
0.001,7.2,-30,0.0141,0.017,0,0
-0.001,3.8,-10,-0.0064,0.041,-0.1,0
0.003,5.7,10,-0.0025,0.003,0.1,0
-0.003,-2.5,30,0.0008,0.01,-0.3,0
0.001,-5.2,10,-0.0072,-0.003,0,0
-0.001,-5.3,-10,0.001,-0.016,0,0
0.001,-3.5,-20,0.0089,-0.005,0.1,0
-0.001,-2.2,-20,0.0059,0.014,0.2,0.02
0.004,3.6,-20,-0.0068,0.014,0.2,0
-0.001,3.7,-10,-0.0092,-0.004,-0.1,0.02
-0.001,-4.2,-10,0.0066,-0.002,-0.1,0
-0.001,-5.4,-20,0.0048,0.009,-0.1,-0.01
0.002,2.3,-40,-0.0068,0.005,0.2,0
0.001,-0.8,-10,-0.0049,0.006,0,-0.01
-0.001,-0.5,-20,0.009,0.015,0,-0.01
0.002,0.2,-20,-0.0118,0.004,0,0
-0.001,-0.7,-20,-0.0108,-0.016,-0.1,0.02
0.002,5.2,-10,0.0091,-0.024,0.2,0
-0.003,0.8,10,0,0.004,-0.3,-0.01
-0.002,-3.1,-10,0.0004,-0.007,0,0
0.002,5.5,0,0.0047,0.011,0.1,0
0.001,6.4,10,0.0027,0.017,0,0.01
0.001,1.6,30,-0.0072,0.007,-0.1,0
0.002,2.5,30,0.0012,-0.009,0.1,0
-0.001,1.9,40,0.0072,-0.001,-0.1,0.01
-0.001,-5.6,30,-0.0081,0.009,-0.1,0.01
0.003,2.3,10,-0.0021,-0.024,0.4,0
0.003,6.1,20,0.0059,-0.02,0.1,0.02
-0.002,-3.6,40,0.0052,0.031,-0.3,0
0.001,-7.6,20,-0.0058,0.031,-0.1,0
-0.002,-10.2,10,-0.0113,0.016,-0.2,0.02
-0.001,-5.5,-20,0.0025,-0.002,0.2,0
-0.001,-1.4,-30,0.0075,0.014,-0.1,0.01
-0.002,-1.4,-30,-0.0055,0.018,0,0
0.001,1.3,-30,-0.0113,-0.018,0.2,0.02
-0.001,-9.6,-40,0.0099,-0.02,-0.3,-0.01
0.002,-2,-70,0.016,0.03,0.3,-0.01
0.002,2.7,-60,-0.0131,0.041,0.2,0
-0.001,5.2,-50,-0.0111,-0.019,0,0.01
-0.002,-0.1,-30,0.0137,0.006,-0.2,-0.01
0.001,-1.2,-30,0.0136,0.028,0,-0.02
0.001,-0.9,-30,0.0058,0.048,0,-0.01
-0.001,-2,-30,-0.008,0.046,-0.1,0.01
0.003,0.1,-40,-0.0111,0.007,0.1,0
0.001,3.5,-30,0.0068,-0.006,0,0
-0.001,-2.7,-20,-0.0053,-0.004,-0.2,0.01
-0.002,-6.5,-30,-0.0039,-0.012,-0.2,0
0.001,-3.2,-50,0.0085,-0.004,0.2,0
-0.004,-2.3,-50,0.0041,0.008,0,0
0.002,5.6,-50,-0.0024,0.011,0.3,0.01
-0.001,8.6,-40,-0.0066,0.004,0.1,0.01
0.003,10.9,-20,-0.0042,-0.01,0.1,0
0.002,4.1,20,0.0065,-0.004,-0.2,0
-0.004,-3.8,20,0.0037,0.009,-0.4,0
0.001,-6.6,0,-0.0069,0.005,0,0
-0.001,-6.7,0,-0.0073,-0.004,0,0
0.002,-1.3,-20,0.0061,-0.01,0.2,0
-0.002,-2.6,-30,-0.0036,0.013,-0.1,0
-0.001,-2.2,-30,-0.0048,0.004,0.1,-0.01
0.003,6.9,-20,0.001,0.003,0.2,0
0.002,5.8,0,0.0004,0.005,-0.1,0
-0.006,-6.4,0,-0.0014,0.002,-0.2,0
0.002,6.1,-10,0.0033,0.006,0.3,0
0.001,-3.7,20,-0.0038,0.004,-0.1,0
-0.002,-6.4,10,0.001,0.001,-0.2,0.01
0.002,-6.2,-10,0.0103,0.022,0,0
-0.001,-10,-40,-0.0129,0.022,-0.1,0
-0.001,-10.7,-60,-0.0163,0.003,-0.1,0.01
0.002,9.3,-60,0.0113,-0.001,0.3,0
0.003,3.1,-30,-0.003,0.021,0.3,0
0.003,2.7,20,0.0044,-0.015,0.2,0
-0.001,-6.3,10,-0.0082,-0.005,-0.1,0
-0.002,-6.7,0,-0.0043,-0.014,0.1,0
0.003,-2.1,-20,0.0097,-0.007,0.2,0
0.003,2.4,-20,-0.0001,0.011,0.2,-0.01
-0.003,-1.1,-20,0.0069,0.013,-0.1,0
0.001,4.7,-10,-0.0051,0.036,0.1,0
0.001,6.9,10,-0.0082,0.006,0.1,0.01
0.001,7.7,20,-0.004,-0.003,0,0.01
-0.001,7.3,30,0.0007,-0.005,-0.1,0.01
-0.003,-4.9,40,0.0024,0.004,-0.4,0
-0.001,-7.7,30,0.0039,0.01,-0.1,0
-0.001,-8,0,-0.0052,0.011,0,0
0.002,-2.4,-30,0.0092,-0.003,0.1,0
-0.001,-3.1,-40,-0.0005,0.013,-0.1,0
-0.001,-3.1,-50,-0.0121,-0.001,0,0
0.002,1.7,-50,0.0037,-0.025,0.2,0
0.002,3,-50,0.014,-0.007,0,0.01
0.001,0.5,-40,0.0149,0.017,-0.3,0.01
-0.01,-6.2,-50,0.0022,0.039,-0.5,-0.01
0.005,8.8,-60,-0.0094,-0.009,0.5,0
0.001,6.2,10,0.0091,-0.013,-0.4,-0.01
-0.004,-0.9,10,0.0104,0.003,-0.5,0
-0.002,-5.5,10,0.0081,0.016,-0.1,-0.01
-0.001,3.2,-20,-0.0056,-0.014,0.2,0
0.001,9.2,0,0.0089,-0.01,0,0.02
0.001,7.8,20,0.0119,0.016,-0.2,0
-0.001,-4.2,30,-0.0031,0.024,-0.2,-0.01
0.001,-5.1,20,0.0005,0.021,0,0
0.001,-5.6,0,-0.0023,0.023,0,0
-0.002,-5.5,-10,-0.0051,0.017,0,0
-0.001,-3.2,-20,-0.0079,0.005,0.2,0
0.004,5,-20,-0.0048,-0.011,0.4,0
0.001,8.1,0,0.0005,-0.016,0,0.01
-0.002,5.2,10,0.0077,-0.007,-0.2,-0.01
0.001,-2.5,0,-0.0076,0.004,0.1,0
-0.001,-3,0,-0.0006,0.001,-0.1,0
0.001,3.9,0,0.0004,0.005,0,0
-0.001,-4,0,-0.0008,-0.002,-0.1,0
0.001,4.4,10,-0.0008,0.005,0,0
-0.001,-4.1,20,-0.0002,-0.006,-0.1,0
0.001,4.4,10,0.0019,0.002,0.1,0
0.002,0.3,30,0.0056,0.013,0.1,0
-0.001,-6.1,10,-0.0062,0.015,-0.1,0
-0.001,-7,0,-0.0088,0.004,0,0
-0.001,-6.2,-10,-0.0058,-0.016,0.1,0
-0.001,-3,-20,0.0051,-0.017,0.1,0
0.002,2.1,-20,0.007,0.011,0.1,0
-0.002,-2.2,-20,-0.0078,0.013,-0.2,0
0.001,-2.8,-30,-0.0094,-0.005,0.1,0
0.001,3.1,-30,0.009,-0.007,0.2,0
0.002,4.1,-20,0.0093,0.011,0,0.01
-0.003,-2.7,-10,-0.0076,0.016,-0.2,0
-0.001,-3.5,-20,0.0049,0.032,-0.1,0
-0.003,-5.7,-30,-0.0004,0.038,-0.1,0
0.002,5.2,-40,0.0012,0.014,0.1,0
-0.001,-5.9,0,0.0043,-0.021,-0.1,0
-0.002,-8.3,-30,0.0086,0.006,-0.1,0
-0.001,-3.3,-70,-0.0029,0.033,0.1,0
0.001,-0.8,-70,-0.0059,0.024,0.1,-0.01
0.001,6.5,-50,0.0014,-0.011,0.2,-0.01
-0.001,-0.5,-10,0.0019,0.009,-0.2,0
-0.001,-4.4,-20,0.0011,0.012,-0.2,0
-0.001,-2.1,-10,-0.0008,0.011,-0.1,0
0.004,6.5,-10,-0.0001,-0.001,0.2,0
-0.002,-5.7,10,-0.0006,0.013,-0.2,0
-0.001,-4.4,-10,-0.0038,0.003,0.1,0
0.003,5.7,0,0.0023,-0.003,0.1,0
0.002,1.8,10,-0.0027,-0.024,0.1,0
-0.001,-4.6,10,0.0026,0.005,-0.1,0
-0.002,-5.4,-30,-0.0017,0.006,0,0
0.001,5.9,-20,0.0006,-0.005,0.1,0
0.001,-3.3,0,0.0012,0.01,-0.1,0
-0.001,-4.7,-10,0,0.011,-0.1,0
0.001,7.9,0,0.0035,-0.006,0.1,0
0.001,3.8,40,0.002,0.01,-0.1,0
-0.002,-3.8,40,-0.004,0.006,-0.2,0
-0.001,-4.8,30,-0.0038,-0.001,0,-0.01
0.001,3,0,-0.0031,0.012,0.1,0
-0.001,2.9,10,-0.0041,0.007,0,0.01
0.001,4,20,-0.0033,-0.001,0.1,0
0.001,4.3,30,0.0005,-0.007,0,0
-0.001,-4.7,40,0.0039,0.016,-0.1,0
-0.001,-7.3,0,-0.0021,0.022,0,0
0.002,6.2,-20,0.0064,-0.004,0.1,0
-0.001,-3,-10,-0.007,0.009,-0.1,0
-0.001,-3.4,-10,-0.0097,-0.002,0,-0.01
0.001,4.5,-10,0.0054,-0.027,0.1,0
0.001,4.6,10,0.0066,-0.004,0,0
-0.001,0.7,20,-0.006,0,-0.1,0.01
0.001,0.4,30,0.0062,-0.005,0,0
-0.002,-5.8,10,-0.0022,0.02,-0.1,0
-0.001,-2,-10,-0.0059,0.004,0.1,0
0.002,5,0,-0.0014,-0.011,0.2,0
0.003,6.5,10,0.0035,-0.009,0,0
-0.001,-3.4,20,0.0072,0.012,-0.3,0
-0.002,-10,0,0.0045,0.029,-0.1,-0.01
-0.001,-5.1,-60,-0.001,0.045,0.1,0
0.001,7.5,-60,-0.0018,0.028,0.2,0
0.002,10.6,-30,-0.0033,0.018,0.1,0
-0.002,-3.7,20,0.0026,0.005,-0.1,0
0.002,2.9,10,-0.0045,0,0.1,0
-0.002,-3.7,10,-0.001,-0.018,-0.1,0
0.001,1.7,0,0.0056,0.011,0.1,-0.01
-0.004,-1.8,-50,0.005,-0.013,-0.1,0
0.002,2.1,-40,0.0086,0.028,0,0
-0.001,-4.5,-50,-0.0038,0.047,-0.2,0
-0.001,-2,-80,-0.0053,0.007,-0.1,0
-0.002,-2.8,-80,-0.0056,-0.001,0,0.01
0.004,6.9,-70,0.0012,-0.012,0.3,0
-0.004,-2,-40,-0.0004,0.002,-0.2,0
0.002,5.3,-40,-0.0005,-0.009,0.1,0
-0.001,-2.7,-20,0.0029,0.002,-0.2,0.01
0.002,-3.1,-40,0.0022,0.013,0,0
-0.004,-5.5,-50,-0.0021,0.013,-0.1,0
0.002,6.8,-60,0.0004,-0.001,0.4,0
0.001,10.7,-40,0.0035,0.003,0.2,0.01
0.005,12.2,0,0.0055,0.019,0,0
-0.004,-3.8,20,-0.0032,0.027,-0.5,0
-0.001,-8.9,0,-0.0038,0.018,-0.1,0.01
-0.002,-9.5,-10,-0.0027,0.013,0,-0.01
0.003,6.2,-30,0.0011,0.012,0.4,0
0.002,8.9,0,-0.0003,0.014,-0.1,0.01
-0.001,-0.3,20,-0.0038,0.006,-0.3,0
-0.001,-3.6,10,-0.004,-0.001,-0.1,-0.01
-0.001,-5.8,0,-0.0009,-0.01,0,0
-0.001,-1.5,-50,-0.0036,-0.015,0,0
0.002,5.5,-50,0.0026,-0.02,0.3,0
0.001,4,-20,0.0073,0.015,-0.1,-0.01
-0.001,-1.5,-10,-0.0019,0.024,-0.2,0
-0.001,-6.7,-30,-0.0062,0.007,-0.1,0
0.002,5,-40,0.0062,0.028,0.1,0
0.002,7.3,-20,-0.0074,0.027,-0.1,0.02
-0.002,3.3,-10,-0.0114,0.014,-0.5,0.02
-0.001,-1.8,-10,-0.0118,-0.008,-0.2,0
-0.001,-4.2,-10,-0.0088,-0.027,-0.1,-0.01
0.001,2.2,-30,0.0087,-0.022,0.1,0
0.002,2.7,-20,0.0083,-0.005,0,0
-0.002,-1.7,-20,-0.0027,0.008,-0.1,0
0.002,5.8,0,0.0052,-0.01,0.1,0
-0.002,-5.3,10,-0.0058,0.008,-0.2,0
-0.001,-6.6,0,-0.0057,-0.002,0,-0.01
0.002,2.3,-20,0.0044,-0.006,0.1,0
-0.003,-0.6,-20,-0.0053,-0.008,-0.1,0
-0.001,6.3,-10,-0.0009,-0.027,0.2,0
-0.002,-1.7,40,0.0063,-0.003,-0.3,0
0.001,-5.4,30,0.0073,0.011,-0.1,-0.01
-0.001,-7.2,20,0.0065,0.019,-0.2,0.01
-0.002,-9.2,0,0.0016,0.029,-0.1,0
0.001,-8.4,-10,-0.0006,0.029,0.2,-0.01
-0.001,-4.9,-50,-0.0068,-0.003,0.1,0
0.002,2.5,-60,-0.0001,-0.017,0.2,0
-0.002,-1.2,-20,-0.0063,0.007,0,0
0.003,6.6,-10,0.0017,-0.006,0.2,0
-0.005,-2.1,-20,0.0027,-0.02,-0.1,0
0.003,-1.8,-20,0.0117,-0.007,0.2,-0.02
-0.004,-4.1,-30,0.0062,0.033,-0.2,-0.01
-0.001,-1,-50,-0.0131,0.009,0.2,0
0.001,2.8,-50,-0.011,-0.015,0.3,0
0.001,5.6,-40,-0.0067,-0.027,0.1,0
0.001,6.9,-20,0.0088,-0.023,0,0
0.001,4.6,0,0.0078,-0.003,-0.1,0
-0.003,-1.9,0,0.0051,0.013,-0.2,-0.01
-0.002,-3.9,-10,0.001,0.019,0,-0.02
0.001,1.2,-20,-0.0059,-0.004,0,0
-0.002,-2.6,-20,0.0021,-0.009,-0.1,0
0.002,3,-20,-0.002,-0.011,0.1,0
-0.004,-2.2,-10,-0.0012,-0.003,-0.1,0
0.001,0.6,-20,-0.002,-0.01,0.2,0
0.002,3.1,-10,0.0008,-0.012,0.1,0
-0.003,-2.6,-10,0.0025,0.003,-0.2,0
-0.003,-3.9,-20,0.0002,0.006,0,0
0.003,4.8,-20,-0.0015,0.003,0.3,0
-0.002,2.1,10,-0.004,-0.012,-0.1,0
-0.002,-3.8,10,0.0019,-0.031,-0.1,0
0.002,-2.5,-10,0.0079,-0.004,0,0
-0.004,-4.5,-20,0.0038,0.009,-0.1,0
-0.001,-4.2,-20,0.0007,0.012,0.2,-0.01
0.001,0.3,-30,-0.0062,0.006,0.2,0
0.003,5.9,-20,-0.0059,-0.016,0.2,0
-0.003,0.2,10,0.0062,-0.012,-0.2,0
0.001,-0.9,10,0,0.002,-0.1,-0.01
-0.002,-3.9,10,-0.0011,0.001,-0.2,0.01
-0.001,-4.8,-10,-0.0004,-0.002,0,0
0.001,5.3,0,-0.0011,-0.014,0.1,0
0.002,4.8,20,0.0023,-0.013,0,0
-0.004,-4.2,30,0.0029,0.003,-0.3,0
-0.002,-4.1,0,-0.0043,-0.014,0,0
0.001,0,-10,0.003,-0.017,0.2,0
0.001,2.9,-10,0.0034,-0.008,0.1,0
-0.003,-5.4,10,-0.0017,0.013,-0.2,0
-0.002,-4.8,0,-0.0046,0.006,0.1,0
0.004,0.8,0,-0.0008,-0.003,0.3,0
-0.002,-2.5,0,-0.0031,-0.011,-0.1,0
0.001,-0.2,-10,0.0054,-0.005,0,0
0.002,3.3,-10,-0.0066,0.005,0.1,0
0.001,4,0,-0.007,-0.005,0,0.02
0.001,3.7,0,-0.004,-0.013,-0.1,0.01
-0.001,-1.2,10,0.0033,-0.014,-0.2,0
-0.001,-5.8,0,0.0033,0.004,-0.1,0
-0.002,-6.5,-20,-0.0023,0.004,0,0
0.001,4.3,-20,-0.0029,0.002,0,0
0.002,0.1,0,0.004,-0.018,0.1,0
-0.001,-2,0,0.0048,0.017,-0.1,-0.01
0.001,0.3,-20,-0.0077,0.003,0.1,0
0.002,4.2,-10,-0.0017,-0.03,0.1,0
0.001,3.2,10,0.0061,-0.024,-0.1,0
-0.001,-3.4,0,-0.0047,-0.013,-0.1,0
-0.002,-3.5,-10,0.0024,-0.018,0,0
0.001,-0.3,-10,0.0075,-0.005,0.2,0
0.002,3.2,-10,0.0054,0.013,0.1,0
-0.001,-0.9,0,-0.0053,0.005,-0.1,0
0.001,4.9,0,-0.0038,0.006,0.1,0
0.001,7.2,20,-0.0005,-0.004,0.1,0
-0.005,-3.5,50,-0.0035,-0.009,-0.3,0
0.002,2.4,40,0.0079,-0.009,0.1,0
-0.003,-8.9,20,-0.0027,0.021,-0.2,0
-0.002,-7.9,-10,-0.0063,0.005,0.1,0
0.001,0.8,-20,0.0035,-0.004,0.3,0
0.002,4.9,-10,0.0052,0.012,0,0
0.001,-2.4,0,-0.0062,0.006,-0.1,0
-0.002,-6.4,-10,-0.0031,-0.01,-0.1,0
-0.001,-4.5,-30,0.0066,-0.006,0.1,0
0.001,2.4,-40,-0.0044,0.009,0.1,0
-0.003,-3.4,-10,0.0002,-0.002,-0.2,0
0.003,4.4,-20,0.0042,0.017,0.2,0
-0.001,-2.6,-10,0.0011,0.007,-0.1,0
0.001,-1.8,-20,0.0043,0.014,0.1,0
-0.001,-3.2,-20,-0.0081,0.011,-0.1,0
0.001,-3.1,-30,-0.013,-0.006,0.1,0
0.002,2.2,-30,0.0048,-0.023,0.1,0
0.001,1.1,-20,0.0121,0,-0.1,-0.01
-0.002,-3,-30,-0.0113,0.013,0.1,0
0.002,5.8,-30,-0.0024,-0.04,0.2,0
0.001,7.8,0,0.0138,-0.012,0,0
0.001,6.3,10,0.0138,0.008,-0.2,0
-0.001,-1.6,20,-0.0117,0.012,-0.2,0
-0.001,-4.3,10,-0.0127,-0.02,0,0
0.001,-3.4,0,0.0125,-0.022,-0.1,0.02
-0.002,-9.3,-20,0.0079,0.018,-0.3,0
0.001,-11.3,-60,0.0021,0.027,0,0
-0.003,-11.3,-70,-0.0013,0.028,-0.1,-0.01
0.001,0.5,-100,-0.0072,0.004,0.4,0
0.001,6.7,-90,0.0014,-0.003,0.1,0.01
-0.001,7.3,-70,0.0008,0,0,0.01
0.001,6.7,-60,0.0036,0.005,0,0
-0.005,-3.6,-40,-0.0046,0.016,-0.2,0
0.001,1.5,-50,-0.004,-0.013,0.2,0
0.001,4.3,-50,0.005,-0.013,0.2,0
0.002,6.2,-40,0.0097,0.002,0,0
-0.002,-0.6,-20,-0.0073,0.02,-0.2,0
-0.001,-1.1,-20,-0.0137,-0.007,0.1,0.01
0.001,4.5,-20,0.0046,-0.035,0.1,0
0.002,4.8,0,0.0095,-0.017,-0.1,0
-0.002,-1.1,0,-0.0024,-0.008,-0.3,0
0.001,0.4,-10,0.0058,-0.023,0.1,0
0.001,2.9,-10,0.0074,-0.016,0,0
-0.001,1,0,-0.0056,-0.007,-0.1,0
-0.002,-5.7,-10,0.0032,-0.016,-0.2,0
0.001,-4.1,-30,0.0054,-0.004,0.1,0
0.002,1.8,-40,0.0021,0.01,0.2,0
-0.001,5.8,-20,-0.0086,0.004,0.1,0
0.003,10.3,10,0.0014,-0.015,0.1,0
-0.003,-3.4,30,0.0038,0.019,-0.4,0
-0.001,-6.3,10,0.0001,0.024,0,0
-0.001,-6.5,-10,-0.0009,0.022,0,0
0.003,7.4,0,0.0012,-0.004,0.1,0
-0.002,-2.5,20,0.0031,0.014,-0.2,0
0.001,-4.9,10,-0.0008,0.018,0,0
-0.002,-7.3,-20,0.0059,0.025,-0.1,0
-0.001,-6.6,-40,-0.0005,0.036,0,0
-0.001,-5.1,-50,-0.0055,0.031,0.1,-0.01
0.002,2.7,-60,-0.0055,0.003,0.2,0
0.001,5.1,-50,-0.0006,-0.004,0.1,-0.01
0.002,0.8,-20,0.0048,-0.006,0.1,-0.01
-0.002,-1.5,-20,0.0015,0.003,-0.1,0
0.001,4.4,-20,0.0014,-0.014,0.3,-0.01
0.002,7.6,-10,0.0065,-0.007,0.2,0.01
0.001,6.5,10,0.0039,0.014,-0.1,0.01
-0.003,-3.3,20,-0.0091,0.005,-0.3,0
0.004,3.3,10,0.0014,-0.03,0.3,0
-0.002,-1.3,20,0.003,-0.003,-0.3,0
-0.002,-4.8,10,0.0026,0.023,-0.2,0.01
-0.001,-4.9,-20,-0.0097,0.003,0,0
0.003,2.3,-30,0.002,-0.028,0.2,0
0.001,2.3,-30,0.0068,-0.021,-0.2,0.02
-0.001,-3.3,-30,0.0007,-0.009,-0.3,0
0.001,-7.5,-40,0.0016,-0.008,-0.2,0.01
-0.002,-7.5,-60,-0.0005,-0.006,0.1,-0.02
0.002,8.8,-60,0.007,-0.004,0.5,0
-0.002,3.1,-10,-0.01,0.002,-0.3,0
-0.002,-1.7,-10,-0.0032,-0.021,-0.1,0
-0.001,8.3,-10,-0.0035,-0.015,0.1,0
0.001,4.4,20,0.0092,-0.003,0.1,0
-0.002,-2.6,40,-0.0039,0.02,-0.2,0
-0.005,-8.2,20,-0.0045,-0.003,-0.1,0
-0.001,-7.8,0,-0.0026,-0.011,0.2,-0.01
0.001,0.8,-20,0.0052,-0.005,0.2,0
-0.001,5,0,-0.0048,-0.004,0.1,0
0.001,-0.5,30,0.005,-0.024,-0.1,0
-0.001,-3.9,20,0.0001,-0.016,-0.1,0
-0.002,-5.3,10,-0.0037,-0.019,0,0
-0.002,-4.8,0,-0.0047,-0.029,0.1,-0.01
0.002,0.8,-10,0.0073,-0.023,0,0
-0.001,-2.3,-10,0.0039,-0.002,-0.1,0
-0.004,-6.1,-30,-0.0029,-0.001,-0.1,0
0.002,4.5,-40,0.0074,-0.002,0.2,0
0.004,6,-20,0.0005,0.012,0,0
-0.003,3,-10,-0.0051,0.008,-0.4,0.01
0.003,4.3,0,0.0007,-0.011,0.2,0
-0.001,0.9,20,0.0066,0.038,-0.1,0
-0.003,-1.8,10,-0.0045,0.029,0,-0.01
0.004,2.8,10,-0.0033,0.018,0.2,0
-0.002,-2.3,30,-0.0013,0.011,-0.2,0
-0.003,-3.3,20,-0.0013,0.008,0,-0.02
0.001,1.7,20,0.0062,0.014,0.1,0
-0.002,-1.7,20,-0.0099,0.006,-0.1,0
0.005,3.5,20,0.0004,-0.032,0.2,0
-0.002,-6.2,20,0.0069,0.001,-0.3,0
-0.001,-9.8,0,0.0037,0.01,-0.1,-0.02
-0.002,-11.1,-20,-0.001,0.014,0,0.01
0.001,-8.5,-40,-0.0078,0.004,0.2,-0.01
-0.001,-5.9,-50,-0.0074,-0.008,0.2,0.01
0.002,5.6,-50,0.0073,-0.009,0.3,0
-0.001,1.5,0,-0.0054,0.022,-0.1,0
-0.002,-3.6,-10,0.0022,0.012,-0.1,0
-0.001,-2.7,-20,-0.0008,0.018,0,0
0.002,4.7,-20,-0.0062,-0.012,0.1,0
0.001,3.7,10,0.0086,-0.006,-0.1,0
-0.004,-5.8,10,-0.0004,0.02,-0.3,0
-0.002,-7.7,0,-0.0055,0.013,0,-0.02
0.001,4,-10,0.0054,-0.001,0.2,0
0.001,7.4,0,0.0071,0.012,0.2,0
-0.002,-2.1,0,-0.0076,-0.009,-0.1,0
0.001,1.8,0,0.0101,-0.006,0,0
-0.001,-3.9,0,-0.0001,0.032,-0.1,0
-0.001,-5,-10,-0.0046,0.025,0,0
0.001,1.4,-20,-0.0051,0.005,0.1,0.01
0.001,6.1,-10,0.0017,-0.004,0.2,0
0.001,7.6,0,0.0063,0.002,0,0
0.001,7.5,10,0.0107,0.015,-0.1,0.01
0.001,5.8,20,0.009,0.033,-0.2,0
0.003,0.8,30,-0.0049,0.039,-0.1,0
-0.003,-5.6,20,-0.0111,0.015,-0.2,-0.01
-0.001,-6.7,0,-0.002,-0.011,0,0
0.002,-2.3,-20,0.0108,0.003,0.1,0
-0.003,-3.8,-20,0.0013,0.022,-0.2,0
0.003,6.2,-30,0.0082,0.028,0.2,0
-0.001,1.3,0,-0.0064,0.042,-0.1,0
-0.001,-5.5,-20,-0.0085,0.008,0,0
-0.001,-4.9,-30,-0.0099,-0.005,0.1,0
0.002,-1.1,-30,-0.0037,-0.017,0.3,-0.02
0.002,3.5,-30,0.0097,-0.008,0.1,0
0.002,0.9,-20,0.0072,0.029,-0.2,0
-0.004,-3.1,-20,-0.0001,0.035,-0.3,0.01
0.001,0.5,-30,-0.0052,0.02,0.2,0
0.002,3.7,-20,-0.0005,0.014,0.2,0
-0.001,-1.3,-10,0.0012,0.026,-0.2,0
-0.002,-3.9,-20,-0.0043,0.021,-0.1,0
0.002,6.6,0,0.0046,0.008,0.1,0
0.001,4.3,40,-0.0017,0.02,-0.1,0
-0.001,-0.9,30,0.0113,0.016,0,0
0.001,0,30,0.0045,0.048,0,0
-0.001,-1.1,30,-0.0097,0.042,-0.1,0
-0.002,1.2,30,-0.0093,-0.011,0.1,0
0.001,5.3,30,0.003,-0.021,0.2,0
0.002,1,50,0.013,0.017,-0.3,0.01
-0.007,-8,50,0.0063,0.038,-0.4,0.02
-0.001,-3.6,10,-0.0067,0.034,0.2,0
0.003,3.2,10,-0.0122,0.008,0.3,0.01
0.003,6.9,20,-0.0066,-0.013,0.2,0.01
0.001,5,40,0.0088,-0.008,-0.3,-0.01
-0.001,-1.9,50,0.0074,0.01,-0.4,0
-0.001,-9.4,20,-0.009,0.009,-0.1,0
-0.001,-10.9,10,-0.0111,-0.004,-0.1,0
-0.001,-9.7,-20,-0.0017,-0.023,0.2,-0.01
0.001,-3.6,-40,0.0093,-0.013,0.3,0
0.002,-0.8,-40,0.0091,0.01,0,-0.02
-0.001,-3.7,-40,-0.0054,0.016,-0.1,0
-0.003,-6,-50,-0.0082,0.002,-0.1,0
0.001,4.4,-70,0.0104,-0.001,0.3,0
0.001,7.9,-60,0.0084,0.016,0.2,0
0.001,10.1,-50,0.001,0.023,0.1,0
0.001,5.9,-10,-0.0128,-0.008,-0.1,0.02
-0.002,0.5,0,0.0065,-0.027,-0.1,0
0.001,1.3,10,0.0068,0.015,0,0
-0.001,-5.1,0,-0.0007,0.032,-0.2,0
